wave,variable,label,type,value_labels_sample,n_rows
Wave1,country,Country,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,12217
Wave6,q102,"102  When government leaders break the laws, there is nothing the court can do.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q103,103  All citizens from different ethnic communities in the [Country X] are treated equally by the government.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q104,104  Rich and poor people are treated equally by the government.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q105,"105  People have basic necessities like food, clothes, and shelter.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q106,106  People are free to speak what they think without fear.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q107,107  People can join any organization they like without fear.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q108,108 How often do government officials withhold important information from the public?,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q109,109 How often do you think government leaders break the law or abuse their power?,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q110,110 How often do you think our elections offer the voters a real choice between different parties/candidates?,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q111,111 To what extent is the legislature capable of keeping government leaders in check?,haven_labelled,Missing = -1; Not applicable = 0; Very capable = 1,1242
Wave6,q112,112 How well do you think the government responds to what people want?,haven_labelled,Missing = -1; Not applicable = 0; Very responsive = 1,1242
Wave6,q113,113 How much do you feel that having elections make the government more responsive to people's needs?,haven_labelled,Missing = -1; Not applicable = 0; A good deal = 1,1242
Wave6,q114,114 How capable is the government of enforcing laws and implementing policies?,haven_labelled,Missing = -1; Not applicable = 0; Very capable = 1,1242
Wave6,q115,115 How widespread do you think corruption and bribe-taking are in your local/municipal government?,haven_labelled,Missing = -1; Not applicable = 0; Hardly anyone is involved = 1,1242
Wave6,q116,116 How widespread do you think corruption and bribe-taking are in the national government?,haven_labelled,Missing = -1; Not applicable = 0; Hardly anyone is involved = 1,1242
Wave6,q117,117 How effective is the government in cracking down on corruption?,haven_labelled,Missing = -1; Not applicable = 0; Very effective = 1,1242
Wave6,q118,118 Have you or anyone you know personally witnessed an act of corruption or bribe-taking by a politician or government official in the past year?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q119a,119a Did you personally witness it or were you told about it by a family member or friend who personally witnessed? Personally witnessed,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q119b,119b Did you personally witness it or were you told about it by a family member or friend who personally witnessed? Told about it by a family member who personally witnessed,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q119c,119c Did you personally witness it or were you told about it by a family member or friend who personally witnessed? Told about it by a friend who personally witnessed,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q120,120 Where would you place China today on this scale?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q121,121 Where would you place the United States of America today on this scale?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q122,122 Where would you place Japan today on this scale?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q123,123 Where would you place India today on this scale?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q124,124 Which of the following statements comes closest to your own opinion?,haven_labelled,Missing = -1; Not applicable = 0; Democracy is always preferable to any other kind of government = 1,1242
Wave6,q125,125 Which of the following statements comes closer to your own view?,haven_labelled,Missing = -1; Not applicable = 0; Democracy is capable of solving the problems of our society = 1,1242
Wave6,q126,"126 If you had to choose between democracy and economic development, which would you say is more important?",haven_labelled,Missing = -1; Not applicable = 0; Economic development is definitely more important = 1,1242
Wave6,q127,"127 If you had to choose between reducing economic inequality and protecting political freedom, which would you say is more important?",haven_labelled,Missing = -1; Not applicable = 0; Reducing economic inequality is definitely more important = 1,1242
Wave6,q128,"128 Do you agree or disagree with the following statement: 'Democracy may have its problems, but it is still the best form of government's?",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q129,129 We should get rid of parliament and elections and have a strong leader to decide things.,haven_labelled,Missing = -1; Not applicable = 0; Strongly approve = 1,1242
Wave6,q130,130 Only one political party is allowed to stand for election and hold office.,haven_labelled,Missing = -1; Not applicable = 0; Strongly approve = 1,1242
Wave6,q131,131 The army (military) should come in to govern the country.,haven_labelled,Missing = -1; Not applicable = 0; Strongly approve = 1,1242
Wave6,q132,132 We should get rid of elections and parliaments and have experts make decisions on behalf of the people.,haven_labelled,Missing = -1; Not applicable = 0; Strongly approve = 1,1242
Wave6,q133,133 I think I have the ability to participate in politics.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q134,134 Sometimes politics and government seems so complicated that a person like me can't really understand what is going on.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q135,135 People like me don't have any influence over what the government does.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q136,136 You can generally trust the people who run our government to do what is right.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q137,"137 A citizen should always remain loyal only to his country, no matter how imperfect it is or what wrong it has done.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q138,138 Have you or your family members previously contracted the Covid-19 virus?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q139a,139a Did you or a member of your family suffer from serious illness or death?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q139b,139b Did you or a member of your family suffer from loss of job,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q139c,139c Did you or a member of your family suffer from loss of household income?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q139d,139d Did you or a member of your family suffer from disruption of my kids' education?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q140,"140 Thinking of the negative impact of Covid-19 on your family's livelihood, how serious it is in your view?",haven_labelled,Missing = -1; Not applicable = 0; Very serious impact = 1,1242
Wave6,q141,141 How much do you trust the Covid-19 related information provided by the government?,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q142,142 How well or badly do you think the government handled the pandemic?,haven_labelled,Missing = -1; Not applicable = 0; Very well = 1,1242
Wave6,q143a,"143aWhen there is a public health challenge like the coronavirus, is it justifiable for the government to postpone elections?",haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q143b,143b To limit freedom of speech or assembly,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q143c,143c To censor the media,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q143d,143d To track citizens’ locations at all times,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q143e,143e To impose a lockdown for a long time,haven_labelled,Missing = -1; Not applicable = 0; Always = 1,1242
Wave6,q144,144 Have you been vaccinated against Covid-19?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q145,145 Why do you prefer not to be vaccinated against Covid-19?,haven_labelled,Missing = -1; Not applicable = 0; I'm worried about the side effects = 1,1242
Wave6,q145other,145. Other specify responses,character,NA,1242
Wave6,q146,146 I have here other statements: Women should not be involved in politics as much as men,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q147,147 The government should consult religious authorities when interpreting the laws.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q148,148 People with little or no education should have as much say in politics as highly-educated people.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q149,149 Government leaders are like the head of a family; we should all follow their decisions.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q150,150 The government should decide whether certain ideas should be allowed to be discussed in society.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q151,151 Harmony of the community will be disrupted if people organize lots of groups.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q152,"152 When judges decide important cases, they should accept the view of the executive branch.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q153,"153 If the government is constantly checked by the legislature, it cannot possibly accomplish great things.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q154,"154 If we have political leaders who are morally upright, we can let them decide everything.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q155,"155 If people have too many different ways of thinking, society will be chaotic.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q156,156 Choose one statement.,haven_labelled,Missing = -1; Not applicable = 0; Our country should do more to defend our way of life = 1,1242
Wave6,q156a,156a Do you strongly agree or just agree with the chosen statement?,haven_labelled,Missing = -1; Not applicable = 0; Strongly Agree = 1,1242
Wave6,q156_1,156_1 Our country should do more to learn from other countries(q156+q156a),haven_labelled,Missing = -1; Not applicable = 0; Strongly disagree = 1,1242
Wave6,q157,157 Choose one statement.,haven_labelled,Missing = -1; Not applicable = 0; Our country should limit the imports of foreign goods to protect our farmers and workers = 1,1242
Wave6,q157a,157a Do you strongly agree or just agree with the chosen statement?,haven_labelled,Missing = -1; Not applicable = 0; Strongly Agree = 1,1242
Wave6,q157_1,157_1 Our country should do more trade with other countries(q157+q157a),haven_labelled,Missing = -1; Not applicable = 0; Strongly disagree = 1,1242
Wave6,q158,158 Do you think the government should increase or decrease the inflow of foreign immigrants into the country.,haven_labelled,Missing = -1; Not applicable = 0; To increase the flow = 1,1242
Wave6,q159,159 How fair do you think income distribution in Mongolia,haven_labelled,Missing = -1; Not applicable = 0; Very fair = 1,1242
Wave6,q160a,160a Narrow the gap between the rich and the poor,haven_labelled,Missing = -1; Not applicable = 0; All = 1,1242
Wave6,q160b,160b Make sure that everyone has affordable housing,haven_labelled,Missing = -1; Not applicable = 0; All = 1,1242
Wave6,q160c,160c Make sure that everyone has access to basic medical care,haven_labelled,Missing = -1; Not applicable = 0; All = 1,1242
Wave6,q160d,160d Make sure that basic necessities such as food and shelters are provided for everyone,haven_labelled,Missing = -1; Not applicable = 0; All = 1,1242
Wave6,q161,161 How worried are you that your family might lose its major source of income within the next 12 months?,haven_labelled,Missing = -1; Not applicable = 0; Very worried = 1,1242
Wave6,q162,"162 The following is a hypothetical question: If you were unfortunate enough to lose your main source of income, how serious would it be for you and your family?",haven_labelled,"Missing = -1; Not applicable = 0; It would be serious, and we would have difficulty coping = 1",1242
Wave6,q163,"163 Considering all the effort that you and your family members have made in the past, do you think the income that your family currently receives is fair or not fair?",haven_labelled,Missing = -1; Not applicable = 0; Very fair = 1,1242
